sample_index,alpha1,alpha2,alpha3,delta1,v1_max_excess,v2_max_excess,v1_verdict,v2_verdict,sim_verdict
413,-0.243295122720342,-1.14745818429345,1.56396437538515,-0.744226655577901,2.043331e-01,0.000000e+00,stable,stable,not_audited
414,-0.556003935888547,0.161203254934216,1.32257120160277,1.98318887822736,2.043566e-01,0.000000e+00,stable,stable,not_audited
415,-0.553697046853719,-0.209046704587051,0.108715308086006,1.47238524963741,2.043694e-01,0.000000e+00,stable,stable,not_audited
416,-0.434573631705139,-0.486409451507409,0.18350026193065,-1.41798329843608,2.043851e-01,0.000000e+00,stable,stable,not_audited
417,0.0624056394698447,-1.60318449059067,0.196947355657735,-1.18568200561356,2.043978e-01,0.000000e+00,stable,stable,not_audited
418,-0.375940724720696,-0.58247712231733,0.237027072731095,1.48675758222788,2.044209e-01,0.000000e+00,stable,stable,not_audited
419,-0.351641590307504,-0.989806211257876,1.50700636037803,0.549126221668584,2.044177e-01,0.000000e+00,stable,stable,not_audited
420,-0.615209624942083,0.193598221755508,0.147990674690366,1.95527611427011,2.044277e-01,0.000000e+00,stable,stable,not_audited
421,-0.182755985244597,-0.934952705484545,0.0638616694379606,-1.57808350030994,2.044567e-01,0.000000e+00,stable,stable,not_audited
422,-0.427961024165475,-0.440383393053243,0.0822240476558041,-1.58715109383121,2.044587e-01,0.000000e+00,stable,stable,not_audited
423,0.808597013228917,-1.79661788545201,0.16147880086105,0.628952486189525,2.035805e-01,0.000000e+00,stable,stable,not_audited
424,0.165555094069658,-1.41486609669485,0.524824073015259,-1.99044532350933,2.045221e-01,0.000000e+00,stable,stable,not_audited
425,-0.35494294072314,-0.707331018292047,0.453268228886402,-1.41976177118312,2.045399e-01,0.000000e+00,stable,stable,not_audited
426,-0.17654102881232,-0.77349386815348,0.0795200582981448,1.95562046604874,2.045523e-01,0.000000e+00,stable,stable,not_audited
427,0.523956311650704,0.155463717512045,1.0008674694964,-0.86164274217544,2.035804e-01,0.000000e+00,stable,stable,not_audited
428,0.141050093336614,1.07673065807768,0.453019102105226,-0.884007404158187,2.035804e-01,0.000000e+00,stable,stable,not_audited
429,0.338492927035267,-1.93683049764046,0.188487285001175,1.75209670836488,2.045729e-01,0.000000e+00,stable,stable,not_audited
430,0.345424562860784,0.114576933783959,0.786638341977873,0.800915031730088,2.035803e-01,0.000000e+00,stable,stable,not_audited
431,-0.00689095425686581,-1.1800924680698,0.092351114926109,-1.93776205121995,2.046510e-01,0.000000e+00,stable,stable,not_audited
432,-0.837485294875806,0.435451013507939,1.829799104453,-1.86454612784387,2.046602e-01,0.000000e+00,stable,stable,not_audited
433,-0.546721131149019,-0.459260185231418,0.791366242751223,-1.16415211210597,2.046696e-01,0.000000e+00,stable,stable,not_audited
434,-0.38782285461826,-0.594173170190842,0.66353545486674,1.64187276531967,2.047049e-01,0.000000e+00,stable,stable,not_audited
435,-0.702092719992097,1.44383021410789,0.348844500455485,-0.668537806452423,2.035801e-01,0.000000e+00,stable,stable,not_audited
436,-0.330224563660745,-0.912904890964593,0.0670399886368165,-1.15588639869059,2.047797e-01,7.558908e-04,stable,stable,not_audited
437,-0.15006121702269,-0.0695840417941342,1.17061593124893,0.586584903234479,2.035800e-01,0.000000e+00,stable,stable,not_audited
438,-0.201024508281303,-0.967862956201569,0.080404119282332,-1.72743315345864,2.048250e-01,2.629652e-03,stable,stable,not_audited
439,0.157466446228625,0.500856377451113,0.752037581211705,-0.799213928139391,2.035800e-01,0.000000e+00,stable,stable,not_audited
440,0.00563792981023448,1.16776986467969,1.11737279871578,0.853392868190063,2.035799e-01,0.000000e+00,stable,stable,not_audited
441,0.34841488237272,-0.862103463746048,1.39529419344848,-0.627239016497192,2.035799e-01,0.000000e+00,stable,stable,not_audited
442,-0.755754831463014,-0.010691446623704,0.0711659055090981,1.41509359410577,2.049723e-01,9.106299e-03,stable,stable,not_audited
443,-0.35154871590512,-0.686880912810975,0.0867860030500974,1.79120157950191,2.049912e-01,9.971917e-03,stable,stable,not_audited
444,0.471352115769369,0.480686274756828,0.740137770721286,-0.887086347398508,2.035798e-01,0.000000e+00,stable,stable,not_audited
445,-0.691907386376733,-0.028595689503494,0.212120121959021,1.73964122918706,2.049994e-01,1.035557e-02,stable,stable,not_audited
446,-0.983072487458357,0.571901476110525,1.63880354531476,-1.81385173755403,2.050434e-01,1.241889e-02,stable,stable,not_audited
447,0.924620777329143,-1.15961686328507,0.473855830176117,0.777033211113585,2.035797e-01,0.000000e+00,stable,stable,not_audited
448,0.242909497417185,-1.85904211738081,0.135562325548565,-1.90067595036582,2.050961e-01,1.493490e-02,stable,stable,not_audited
449,-0.0890097061944329,-1.1783484137429,1.69554199320086,-1.97447101670785,2.051449e-01,1.730768e-02,stable,stable,not_audited
450,-0.201458593888201,-1.21487699880476,1.3268473112576,1.14517523503857,2.051473e-01,1.742534e-02,stable,stable,not_audited
451,0.998551674129853,1.50367488610202,0.107028724074341,-1.13895019088442,2.035797e-01,0.000000e+00,stable,stable,not_audited
452,-0.20905425822432,-1.1498226711124,1.41726158260872,1.38199274102081,2.052349e-01,2.178134e-02,stable,stable,not_audited
453,-0.797736032730136,0.202520477860808,0.0697103154011828,1.94043781176018,2.052434e-01,2.221134e-02,stable,stable,not_audited
454,-0.778015287188487,0.157590457887938,1.55052580837748,-1.94490622324731,2.052762e-01,2.386626e-02,stable,stable,not_audited
455,-0.899213923468246,0.377124954473846,1.09890490323982,-1.88636060239507,2.052862e-01,2.437797e-02,stable,stable,not_audited
456,-0.100733179395238,-1.44411250052488,0.131880742212741,-1.07664784673372,2.053282e-01,2.651884e-02,stable,stable,not_audited
457,0.145979733344015,-1.99725234655168,0.0775887234464495,0.71871893850492,2.053970e-01,3.006547e-02,stable,stable,not_audited
458,0.146188578829678,0.79928084667972,0.456033840981541,0.836384497423323,2.035795e-01,0.000000e+00,stable,stable,not_audited
459,-0.802276886624068,-0.128627688127273,0.106766484099499,-0.445395916634546,2.054334e-01,3.195823e-02,stable,stable,not_audited
460,-0.863662237335261,0.282365250193852,0.0533383747306298,1.90510279960985,2.054490e-01,3.276715e-02,stable,stable,not_audited
461,0.0167999576907567,-1.69482556453914,0.0810438757776637,-1.02980893549219,2.054562e-01,3.314283e-02,stable,stable,not_audited
462,-0.863668929046224,0.231520151945737,0.973347283105706,1.7744303018874,2.055225e-01,3.661394e-02,stable,stable,not_audited
463,-0.842039990832436,0.0259454341365268,0.493945160641415,-1.10670895547794,2.056637e-01,4.403621e-02,stable,stable,not_audited
464,-0.209765137807578,-1.3015931975183,0.530816227638008,0.626740052785754,2.057037e-01,4.614460e-02,stable,stable,not_audited
465,0.0395726954395299,-1.70638388909522,0.483024896095652,-1.39410804049074,2.168477e-01,6.320605e-02,stable,stable,not_audited
466,-0.144495073232646,-1.34807741539689,0.589016852980081,-1.41254130575128,2.249336e-01,7.660886e-02,stable,stable,not_audited
467,-0.927900988687462,0.300841180819095,0.0578573615053431,1.85068850321234,2.245400e-01,7.585082e-02,stable,stable,not_audited
468,-0.166899994495099,-1.31145443566599,0.62196056393464,-1.45173336510831,2.364929e-01,9.342278e-02,stable,stable,not_audited
469,-0.595523893962602,-0.46228067625709,0.254244387571417,-1.42479269389738,2.404196e-01,9.915235e-02,stable,stable,not_audited
470,0.24175524624679,0.223627136777692,0.79863553819942,-0.773545617986255,2.035791e-01,0.000000e+00,stable,stable,not_audited
471,-0.895321937939438,0.123529614502978,0.137970232237289,-1.37769236317501,2.478416e-01,1.109495e-01,stable,reject,not_audited
472,-0.290613837786589,-1.02392502269645,0.109025306105479,1.8416219955879,2.496205e-01,1.140111e-01,stable,reject,not_audited
473,-0.108493901815,-1.49419086517008,0.0739569585792425,-0.982386050275845,2.545000e-01,1.223660e-01,stable,reject,not_audited
474,-0.000241819566801471,-1.71482377199657,0.897955668746197,1.01015576528444,2.671425e-01,1.462591e-01,stable,reject,not_audited
475,-0.747121537208283,-0.15176115034394,0.0633623801102855,1.8799121091295,2.769740e-01,1.670843e-01,stable,reject,not_audited
476,-0.0152068682736268,-1.64675479786277,0.0764251072489887,-1.7220258955633,2.877745e-01,1.931269e-01,stable,reject,not_audited
477,-0.566982725588401,-0.613648343615632,0.917476540900395,-0.323442916411772,2.921863e-01,2.038351e-01,stable,reject,not_audited
478,0.508438745565469,-0.586323221271519,0.249696728107523,0.723369172155866,2.035784e-01,0.000000e+00,stable,stable,not_audited
479,0.972771905118653,-0.514296627102497,0.711847367007884,0.873552478384436,2.035784e-01,0.000000e+00,stable,stable,not_audited
480,0.608309639946703,1.88500442645762,0.175155301390913,-1.0784659356203,2.035784e-01,0.000000e+00,stable,stable,not_audited
481,0.880829730942156,-1.12587777231802,0.119266215500139,0.754899812008474,2.035783e-01,0.000000e+00,stable,stable,not_audited
482,0.264369913771411,-1.1531144782596,1.35500233038571,0.518324597591762,2.035782e-01,0.000000e+00,stable,stable,not_audited
483,-0.0198965413312913,-0.0493611237039,0.141500404311735,-0.627625872659878,2.035780e-01,0.000000e+00,stable,stable,not_audited
484,-0.350644477086506,0.593526648566943,0.294900775649714,0.622604872529117,2.035778e-01,0.000000e+00,stable,stable,not_audited
485,-0.000693847762428978,-1.45414487253462,0.52440093210558,-0.263615263313425,2.035778e-01,0.000000e+00,stable,stable,not_audited
486,-0.149238720667317,-0.0214998711601262,1.96974118047005,-0.577496771203833,2.035773e-01,0.000000e+00,stable,stable,not_audited
487,0.481041099781528,-0.791978071620221,0.674111624222322,0.667924707782851,2.035771e-01,0.000000e+00,stable,stable,not_audited
488,-0.4100942480648,0.649791667811703,0.980871141060255,0.605703071451164,2.035771e-01,0.000000e+00,stable,stable,not_audited
489,0.0277059174761711,1.25754030808493,0.0926901808208158,0.835685909648956,2.035764e-01,0.000000e+00,stable,stable,not_audited
490,0.21237150868649,-1.10113512687878,0.0603106749748871,0.493904634609573,2.035763e-01,0.000000e+00,stable,stable,not_audited
491,-0.092412355754084,1.21813727800811,0.600106432086058,0.79475208630502,2.035762e-01,0.000000e+00,stable,stable,not_audited
492,-0.630972507704359,1.30654863503604,0.173847311742731,0.632847264312211,2.035756e-01,0.000000e+00,stable,stable,not_audited
493,-0.767837492163266,0.646646798115241,0.0636236390930155,-0.437256090954076,2.035754e-01,0.000000e+00,stable,stable,not_audited
494,-0.26394131540481,1.29213017636718,0.400056899901611,0.745805773465732,2.035753e-01,0.000000e+00,stable,stable,not_audited
495,-0.614717230783294,1.21544264690606,0.121483059983166,-0.614345264723223,2.035746e-01,0.000000e+00,stable,stable,not_audited
496,-0.854009883411262,1.20450902411784,0.297993205561307,-0.520099882414657,2.035745e-01,0.000000e+00,stable,stable,not_audited
497,0.850409831518693,0.807234584640212,0.56699550360557,-0.9612385908632,2.035745e-01,0.000000e+00,stable,stable,not_audited
498,0.428293017266691,0.525013727679506,1.23527719251748,-0.824128165520277,2.035745e-01,0.000000e+00,stable,stable,not_audited
499,0.605377360615843,0.986322826387109,1.12527466447525,0.923589214770292,2.035744e-01,0.000000e+00,stable,stable,not_audited
500,0.886710724493734,-0.379518446274064,0.357774870201532,0.816170295299665,2.035737e-01,0.000000e+00,stable,stable,not_audited
501,0.961535030276139,0.0599267438367925,0.146179885447656,0.888739775300082,2.035736e-01,0.000000e+00,stable,stable,not_audited
502,-0.352133966484754,1.55197517476877,0.206047531430254,0.740600081603506,2.035735e-01,0.000000e+00,stable,stable,not_audited
503,-0.784521186577297,0.901220414137339,0.0542780336964662,0.476884938094396,2.035734e-01,0.000000e+00,stable,stable,not_audited
504,0.526579073518149,0.339900057246673,0.137808351310708,-0.809416649304526,2.035731e-01,0.000000e+00,stable,stable,not_audited
505,-0.898603710771739,0.969296821344226,0.960590208115092,-0.437047758052036,2.035729e-01,0.000000e+00,stable,stable,not_audited
506,0.82702426439219,0.715409393756691,0.399091650703262,0.922801341576764,2.035728e-01,0.000000e+00,stable,stable,not_audited
507,-0.193860169493588,1.99566476723147,0.975835366357688,-0.831677313005621,2.035727e-01,0.000000e+00,stable,stable,not_audited
508,0.321616173071858,-0.822534158093975,0.466600192961289,0.567895255853621,2.035725e-01,0.000000e+00,stable,stable,not_audited
509,-0.173155966328476,-0.333056526080408,0.631217613377084,0.468829687905992,2.035725e-01,0.000000e+00,stable,stable,not_audited
510,0.359291016277563,1.71914770080593,0.281961780070593,0.92229757512562,2.035722e-01,0.000000e+00,stable,stable,not_audited
511,0.559613350920507,-0.373687043164901,0.0713886551764882,0.710472371735444,2.035720e-01,0.000000e+00,stable,stable,not_audited
512,-0.345725806610052,0.184788386201022,0.255620703249393,-0.500931253926439,2.035720e-01,0.000000e+00,stable,stable,not_audited
513,0.0493337471765241,1.59747347074621,1.0413937172788,-0.83356352498132,2.035719e-01,0.000000e+00,stable,stable,not_audited
514,0.596395708998488,1.55650966126116,0.211681731907314,-0.949169322381856,2.035717e-01,0.000000e+00,stable,stable,not_audited
515,0.185254163456428,1.64743295592805,0.1595037676263,-0.867076486210109,2.035716e-01,0.000000e+00,stable,stable,not_audited
516,0.720738934475371,1.71730966678416,0.258621042745721,0.988882279980453,2.035715e-01,0.000000e+00,stable,stable,not_audited
517,0.0965627925121413,1.47220313712214,0.433630987339271,0.822292199100231,2.035713e-01,0.000000e+00,stable,stable,not_audited
518,0.409615955215893,1.09645263234009,0.0697379792360712,0.849894647355889,2.035711e-01,0.000000e+00,stable,stable,not_audited
519,-0.278400650557158,0.844610982477628,0.149912865849947,0.631939597295064,2.035710e-01,0.000000e+00,stable,stable,not_audited
520,0.437771941633247,0.245898438105992,0.294738657654875,-0.748080425703359,2.035708e-01,0.000000e+00,stable,stable,not_audited
521,-0.942704255287471,0.813728533297271,0.23968502066572,0.362621136392833,2.035706e-01,0.000000e+00,stable,stable,not_audited
522,0.365968768534874,-0.110425037977349,0.411807346945578,-0.67738726156667,2.035705e-01,0.000000e+00,stable,stable,not_audited
523,-0.512932157185143,-0.451182134039454,0.219251332183883,0.229324244999443,2.035704e-01,0.000000e+00,stable,stable,not_audited
524,0.0658482228739314,0.799235347931521,1.74380564606811,0.716406464526281,2.035702e-01,0.000000e+00,stable,stable,not_audited
525,-0.026859515747779,1.81845433054044,0.612017555925741,0.817296010292312,2.035699e-01,0.000000e+00,stable,stable,not_audited
526,-0.206710974020155,0.830550438071031,0.0505817573004143,-0.637861926210239,2.035696e-01,0.000000e+00,stable,stable,not_audited
527,0.995877466932673,0.686411870804148,1.90184858354739,-0.910720664733677,2.035695e-01,0.000000e+00,stable,stable,not_audited
528,-0.215835821318667,-0.559149564823956,0.248207330701399,-0.37626273875366,2.035693e-01,0.000000e+00,stable,stable,not_audited
529,-0.630537488848203,1.16553505982604,0.886222068412655,0.554345919844281,2.035692e-01,0.000000e+00,stable,stable,not_audited
530,0.220131843656675,0.978911762756146,1.46292448594207,0.765608926568151,2.035691e-01,0.000000e+00,stable,stable,not_audited
531,-0.101072616721872,-0.454796179756649,0.145765589959873,0.447960338700576,2.035688e-01,0.000000e+00,stable,stable,not_audited
532,-0.108055499468335,0.935043454858791,0.101714973226751,-0.671469594852496,2.035687e-01,0.000000e+00,stable,stable,not_audited
533,-0.557471476524476,0.186171019159012,0.875030535670683,-0.386974667673764,2.035686e-01,0.000000e+00,stable,stable,not_audited
534,0.761282523926518,-0.365341588754618,0.617410173027955,0.726013874360911,2.035685e-01,0.000000e+00,stable,stable,not_audited
535,0.977675330303833,-0.116474318421873,0.148526024539166,0.804756345274287,2.035683e-01,0.000000e+00,stable,stable,not_audited
536,-0.751493988367497,-0.0351081396385489,0.652539310523835,0.195505965953557,2.035683e-01,0.000000e+00,stable,stable,not_audited
537,-0.26669222793039,1.26724519393995,1.12040895830457,0.669300865525886,2.035683e-01,0.000000e+00,stable,stable,not_audited
538,-0.79689638732496,0.631121335986453,0.0645883880805904,-0.375898921704322,2.035681e-01,0.000000e+00,stable,stable,not_audited
539,-0.424457984706537,0.79612502675875,0.109827322983437,0.549950664962507,2.035679e-01,0.000000e+00,stable,stable,not_audited
540,0.0107959096044072,-0.660221604222991,0.579774455308141,0.443883344992745,2.035678e-01,0.000000e+00,stable,stable,not_audited
541,0.993067400448994,-0.133347993914565,0.167104380934475,0.79744858007885,2.035676e-01,0.000000e+00,stable,stable,not_audited
542,-0.176367452310436,0.925525400713868,0.162144842586986,0.640223592670152,2.035676e-01,0.000000e+00,stable,stable,not_audited
543,0.417689786572494,1.50302665032643,0.0520520624089407,-0.848347987137531,2.035676e-01,0.000000e+00,stable,stable,not_audited
544,0.701350097420282,-1.03647444414303,0.0927524890429261,-0.608586352455855,2.035674e-01,0.000000e+00,stable,stable,not_audited
545,-0.737598679818161,0.935459417064692,1.41767491600429,0.459796567020331,2.035673e-01,0.000000e+00,stable,stable,not_audited
546,0.524877919072998,0.244501252287268,0.215816441872723,-0.728659469546285,2.035673e-01,0.000000e+00,stable,stable,not_audited
547,-0.758606232613856,1.01034233092193,0.220877178489543,-0.464870298695943,2.035672e-01,0.000000e+00,stable,stable,not_audited
548,0.0521410415651484,-1.40587107443018,0.702015546908981,-0.278869010839525,2.035671e-01,0.000000e+00,stable,stable,not_audited
549,0.48019384863622,0.323779244684254,0.0584460047144771,-0.725100351326883,2.035671e-01,0.000000e+00,stable,stable,not_audited
550,-0.28640702593104,1.93512164570982,1.91474793559291,0.732284364754328,2.035669e-01,0.000000e+00,stable,stable,not_audited
551,-0.582412368853136,0.507068625232588,0.0925107567405246,-0.432308971298053,2.035667e-01,0.000000e+00,stable,stable,not_audited
552,-0.933818838733529,1.42562407216897,0.991076129095184,0.471840160948412,2.035666e-01,0.000000e+00,stable,stable,not_audited
553,-0.461302335386602,0.471525582722388,0.492811006116036,0.468945549646067,2.035664e-01,0.000000e+00,stable,stable,not_audited
554,-0.703230810075236,0.659581479066022,0.285087681043347,-0.411805099940966,2.035664e-01,0.000000e+00,stable,stable,not_audited
555,0.865973514787732,0.0467641064780486,0.0768108620453127,-0.77232525667532,2.035664e-01,0.000000e+00,stable,stable,not_audited
556,-0.910555122079671,1.44551173321127,0.442073857551258,0.480994298891559,2.035662e-01,0.000000e+00,stable,stable,not_audited
557,-0.288158522959491,1.29036998993255,0.215872171953411,0.643871454143064,2.035662e-01,0.000000e+00,stable,stable,not_audited
558,0.572014031317395,1.19098166266023,0.160631063074251,0.828535523792313,2.035662e-01,0.000000e+00,stable,stable,not_audited
559,0.23766863529211,1.91708277355077,0.3112299717185,-0.830989513100765,2.035660e-01,0.000000e+00,stable,stable,not_audited
560,-0.0156968121808257,-1.16688365090953,0.207244783783879,0.301956783245814,2.035657e-01,0.000000e+00,stable,stable,not_audited
561,0.58508278579639,1.40119656321147,1.07042906552256,0.843725576004315,2.035656e-01,0.000000e+00,stable,stable,not_audited
562,0.853730654241954,-1.76034751385998,1.02244397970019,0.527467273421284,2.035655e-01,0.000000e+00,stable,stable,not_audited
563,0.4239990251769,0.74689298831144,0.42639913608534,-0.739182401753824,2.035654e-01,0.000000e+00,stable,stable,not_audited
564,-0.969924990759988,1.64591602138376,0.341370199143943,0.487698042511159,2.035654e-01,0.000000e+00,stable,stable,not_audited
565,0.101341971848622,-0.148176989218368,0.0620993569941171,0.542178413844515,2.035653e-01,0.000000e+00,stable,stable,not_audited
566,0.4259612642355,0.788902710675765,0.372633593342323,-0.740929751741494,2.035651e-01,0.000000e+00,stable,stable,not_audited
567,0.41136972492184,1.70324538065763,0.13889995565326,0.829176123080429,2.035650e-01,0.000000e+00,stable,stable,not_audited
568,0.4831573153233,-0.585605135083405,0.794464236895428,-0.583479275738702,2.035648e-01,0.000000e+00,stable,stable,not_audited
569,0.503432976916338,0.898573693995714,0.423524918815263,-0.759930801854526,2.035645e-01,0.000000e+00,stable,stable,not_audited
570,0.856037081357624,-0.982726913341968,0.5602268226394,0.62548518119394,2.035644e-01,0.000000e+00,stable,stable,not_audited
571,-0.529514592111834,1.66273311498067,0.115441041388375,-0.609134016091567,2.035644e-01,0.000000e+00,stable,stable,not_audited
572,-0.330998248772604,1.41528502265121,0.630223618453827,0.624706898882013,2.035641e-01,0.000000e+00,stable,stable,not_audited
573,0.926651125624346,0.440728998459808,0.137525600833792,0.791792125380406,2.035640e-01,0.000000e+00,stable,stable,not_audited
574,0.695051845003535,1.39247244558573,0.843796486508851,-0.83758000686068,2.035639e-01,0.000000e+00,stable,stable,not_audited
575,0.69368638395714,0.918885404441127,0.456710147696579,-0.7914835501016,2.035639e-01,0.000000e+00,stable,stable,not_audited
576,0.483287012241497,0.930730231624123,0.354325105305948,0.748626530930979,2.035637e-01,0.000000e+00,stable,stable,not_audited
577,0.633161290785437,-0.426738002376843,1.17652959551906,0.627678390317481,2.035635e-01,0.000000e+00,stable,stable,not_audited
578,0.739362631382078,1.28059896647097,1.94168914204483,0.825174268535351,2.035633e-01,0.000000e+00,stable,stable,not_audited
579,0.290658540886813,0.989421085501453,0.0828883354185428,0.707445454845602,2.035632e-01,0.000000e+00,stable,stable,not_audited
580,0.349624825044584,0.846694235675502,0.872028748424641,-0.699906454185049,2.035629e-01,0.000000e+00,stable,stable,not_audited
581,0.13306982466955,-0.349497032489876,0.135782322730366,0.493017360209258,2.035624e-01,0.000000e+00,stable,stable,not_audited
582,-0.636916444235434,1.81221425721338,0.22349723319771,0.577617309567267,2.035624e-01,0.000000e+00,stable,stable,not_audited
583,0.781870585119488,-1.87895704339893,0.193193144529351,-0.45358730757867,2.035620e-01,0.000000e+00,stable,stable,not_audited
584,-0.678616081982078,0.0229403282266114,0.0971644788260369,-0.243955224302553,2.035620e-01,0.000000e+00,stable,stable,not_audited
585,-0.743181202831366,1.58860194885756,0.340085572127631,0.513991451299995,2.035619e-01,0.000000e+00,stable,stable,not_audited
586,0.721857493814712,-0.00807163777013753,0.0625628301787617,-0.671073131416171,2.035616e-01,0.000000e+00,stable,stable,not_audited
587,-0.763482937617373,0.690781352898054,0.233367827723625,0.359188590283879,2.035616e-01,0.000000e+00,stable,stable,not_audited
588,-0.0870912896482104,1.55561668902049,0.496243219047116,0.662954709656136,2.035615e-01,0.000000e+00,stable,stable,not_audited
589,0.721288724422474,1.44008323973026,0.426141495749593,0.802250287960172,2.035612e-01,0.000000e+00,stable,stable,not_audited
590,0.351859285919011,1.30788285712247,0.227888449453846,-0.721479093341962,2.035611e-01,0.000000e+00,stable,stable,not_audited
591,0.958654764962143,0.453478788838476,0.849742928793656,0.752883069366456,2.035610e-01,0.000000e+00,stable,stable,not_audited
592,0.0104297808774407,0.237503684213293,0.262777420581906,-0.525490201388799,2.035610e-01,0.000000e+00,stable,stable,not_audited
593,0.865847479830043,-1.02922364393436,0.792532133596063,-0.579601313577088,2.035609e-01,0.000000e+00,stable,stable,not_audited
594,0.105962805052231,0.000566871328860241,0.0555827958941763,-0.517781947293685,2.035608e-01,0.000000e+00,stable,stable,not_audited
595,0.787492908816276,0.94123038092999,0.214881770403198,0.761729766945987,2.035607e-01,0.000000e+00,stable,stable,not_audited
596,0.378060754266973,0.390909180742828,0.347871328490916,-0.624482484140748,2.035605e-01,0.000000e+00,stable,stable,not_audited
597,-0.265323693446013,-0.252720718391969,0.0607254554139025,-0.360058143311869,2.035604e-01,0.000000e+00,stable,stable,not_audited
598,0.13390629058024,-0.403859068646076,0.243076095662499,-0.465053365095234,2.035604e-01,0.000000e+00,stable,stable,not_audited
599,0.799471730893982,-0.565379819515176,0.161560572867998,0.61012118768317,2.035603e-01,0.000000e+00,stable,stable,not_audited
600,-0.752247916393858,1.39269073968191,0.27180849222957,0.463813424555424,2.035599e-01,0.000000e+00,stable,stable,not_audited
601,0.907215027512286,-0.338631548522063,1.7994784204656,0.650735556018113,2.035599e-01,0.000000e+00,stable,stable,not_audited
602,0.959637167197257,1.97559040688219,0.706301592239215,0.858142571031165,2.035598e-01,0.000000e+00,stable,stable,not_audited
603,0.540187522264166,1.80198551116919,1.61619106730114,0.776943771187313,2.035598e-01,0.000000e+00,stable,stable,not_audited
604,0.16394406742229,-0.159414742495951,1.5582653342799,-0.499856359629145,2.035597e-01,0.000000e+00,stable,stable,not_audited
605,0.805205296101265,-1.05197311588251,1.4947155161344,-0.548199584006008,2.035597e-01,0.000000e+00,stable,stable,not_audited
606,0.547648494853692,-0.0581096312679943,0.153011339313526,0.602093995166001,2.035597e-01,0.000000e+00,stable,stable,not_audited
607,-0.571138937746553,0.319036754368858,0.249661850016392,0.346261752504966,2.035596e-01,0.000000e+00,stable,stable,not_audited
608,0.543004144873657,-1.69564551519217,0.41067218288777,0.383975072840334,2.035596e-01,0.000000e+00,stable,stable,not_audited
609,0.95138858190261,1.65020322869743,0.083073583481392,0.82700137765168,2.035595e-01,0.000000e+00,stable,stable,not_audited
610,0.389296999353113,1.17593855600054,1.53283784790437,0.690872634475382,2.035595e-01,0.000000e+00,stable,stable,not_audited
611,-0.502143382878131,-0.367085785233555,0.442169926689992,-0.220851736502911,2.035595e-01,0.000000e+00,stable,stable,not_audited
612,0.327718993116221,-0.352726157746152,1.18760841617663,0.511197336694115,2.035592e-01,0.000000e+00,stable,stable,not_audited
613,-0.26431837316686,1.1101615492808,0.426975050299716,0.542546854518729,2.035591e-01,0.000000e+00,stable,stable,not_audited
614,0.653421894014218,-0.554516352633734,0.427846669107588,0.559889505857851,2.035589e-01,0.000000e+00,stable,stable,not_audited
615,0.434631640996636,-1.4764750821052,1.40648747624839,0.376911901886343,2.035587e-01,0.000000e+00,stable,stable,not_audited
616,0.980820840396808,0.801173734525105,0.224109396769618,-0.748693034816027,2.035587e-01,0.000000e+00,stable,stable,not_audited
617,0.199786293311897,0.967925118409853,0.108881087055598,0.621233354697388,2.035586e-01,0.000000e+00,stable,stable,not_audited
618,-0.465774858503196,0.0439189311518762,0.871159580947348,-0.325490953967757,2.035585e-01,0.000000e+00,stable,stable,not_audited
619,0.128211628598153,1.69167226636416,0.832281968984254,-0.673386789503453,2.035584e-01,0.000000e+00,stable,stable,not_audited
620,-0.431054326750575,0.218536602233792,0.0799913336562702,-0.367837755086279,2.035584e-01,0.000000e+00,stable,stable,not_audited
621,-0.679922221597931,0.0899701219273039,0.198143963267001,-0.242198528063895,2.035584e-01,0.000000e+00,stable,stable,not_audited
622,0.072098631327268,0.632026979537128,1.57100451866926,-0.553320972381081,2.035582e-01,0.000000e+00,stable,stable,not_audited
623,0.176393130653946,-0.202837631109411,0.152821210689452,-0.478742145099842,2.035581e-01,0.000000e+00,stable,stable,not_audited
624,-0.150351558512522,1.22157351133316,0.0559693904362586,0.562675893139487,2.035577e-01,0.000000e+00,stable,stable,not_audited
625,0.868919798572629,1.87431634465087,0.264527605660165,0.790491596419259,2.035574e-01,0.000000e+00,stable,stable,not_audited
626,-0.588681123806855,1.67092109450385,0.078677327748295,0.510638949066992,2.035574e-01,0.000000e+00,stable,stable,not_audited
627,0.950823181687519,1.08741706583054,0.347620810699338,-0.73941801441483,2.035572e-01,0.000000e+00,stable,stable,not_audited
628,0.636148484744784,-0.474333612713399,0.408121987909006,0.542153456098869,2.035572e-01,0.000000e+00,stable,stable,not_audited
629,-0.213952284684912,1.63908450804266,0.71865398722,0.583454205068926,2.035571e-01,0.000000e+00,stable,stable,not_audited
630,0.933254002196522,-1.41898550240967,0.202302070394739,-0.50203862539006,2.035571e-01,0.000000e+00,stable,stable,not_audited
631,0.791243444975052,-0.0705139104145061,0.301062065874131,0.610208624422629,2.035570e-01,0.000000e+00,stable,stable,not_audited
632,0.636126450354439,1.50117547909418,0.374410748771752,0.717793534128731,2.035570e-01,0.000000e+00,stable,stable,not_audited
633,0.881235855587311,1.73635914064502,0.194018294234211,-0.767387341348421,2.035567e-01,0.000000e+00,stable,stable,not_audited
634,0.402207938026143,0.809661307635531,1.97453536146785,0.612341748038904,2.035565e-01,0.000000e+00,stable,stable,not_audited
